12282,EMPLOYEE DIES WHILE CLEANING INSIDE OF BARREL FRACK TANK,"UNCONSCIOUSNESS,FRAC TANK,CONFINED SPACE",Other
12289,EMPLOYEE'S FINGER IS AMPUTATED WHEN CAUGHT IN CONVEYOR,"CAUGHT BETWEEN,MACHINE GUARDING,AMPUTATION,GUARD,CONVEYOR,FINGER",Other
12293,EMPLOYEE INFLATING TIRE IS STRUCK IN THE HEAD BY TIRE OR WHE,"STRUCK BY,RUPTURE,TIRE,TIRE RIM,AUTOMOTIVE REPAIR,FLYING OBJECT,INFLATING,HEAD,AIR PRESSURE,WHEEL,TIRE BEAD","Misjudgment, Hazardous Situation"
12307,EMPLOYEE IS INJURED WHEN LEG GETS CAUGHT IN AUTOMATED WELDIN,"SKIN,CONVEYOR,LEG,CAUGHT BETWEEN","Misjudgment, Hazardous Situation"
12314,EMPLOYEE IS KILLED WHEN STRUCK BY TRUCK,"STRUCK BY,RUN OVER,TORSO,MOTOR VEHICLE,OIL WELL DRILLING/SERVICING,LEG,TRUCK",Other
12316,EMPLOYEE AMPUTATES FINGER IN ROLLING BALL MACHINE,"PULLEY,BELT,LOCKOUT/TAGOUT,MAINTENANCE,MACHINE GUARDING,FINGER,AMPUTATED,CAUGHT IN","Misjudgment, Hazardous Situation"
12322,EMPLOYEE IS STRUCK KILLED BY SEMI-TRUCK TRAILER,"STRUCK BY,RUN OVER,CONSTRUCTION VEHICLE,FLAGGER,TRAILER,MOTOR VEHICLE",Other
12336,"EMPLOYEE IS STRUCK BY STUMP AND CRANE ARM, AND IS KILLED","STRUCK BY,CRANE BOOM,CRANE HOOK","Misjudgment, Hazardous Situation"
12344,EMPLOYEE IS KILLED WHEN STRUCK BY PRESSURIZED HOSE,"STRUCK BY,HOSE,AIR PRESSURE,DIE CASTING MACHINE,VALVE,NITROGEN",Lockout/Tagout Procedure Malfunction
12351,EMPLOYEE FALLS WHEN STRUCK BY EXPLODING TIRE AND IS KILLED,"STRUCK BY,HEAD,TIRE,BLOWOUT--TIRE,FALL,EXPLOSION",Position Inappropriate For Task
12352,EMPLOYEE IS KILLED DURING NON-WORK HOURS,"SKYLIGHT,ROOF,FALL,ALCOHOL",Other
12366,EMPLOYEE IS STRUCK AND KILLED BY SKIDDER DURING LOGGING OPER,"SKIDDER,STRUCK BY,CRUSHED,RUN OVER,LOGGER,HEAD",Malfunction In Securing/Warning Op
12373,EMPLOYEE ADJUSTING LIMIT SWITCH INCURS ELECTRIC SHOCK AND BU,"BURN,ELECTRIC MOTOR,ELECTRIC SHOCK,LADDER,HAND TOOL,MAINTENANCE,LIMIT SWITCH,HAND,FINGER,ELECTRICAL",Insufficient /Lack/Protective Work Clothing/Equipment
12374,EMPLOYEE CRUSHED IN TRENCH COLLAPSE,"TRENCH,ASPHYXIATED,BACKHOE,CONSTRUCTION VEHICLE,SEWER,CRUSHING","Misjudgment, Hazardous Situation"
12381,EMPLOYEE AMPUTATES FINGER WHILE CLEANING AN ENERGIZED FRYER,"CAUGHT IN,LOCKOUT/TAGOUT,MAINTENANCE,MACHINE GUARDING,CHAIN,SPROCKET",Other
12382,EMPLOYEE IS CAUGHT IN GEARBOX AND SUFFERS A BROKEN ARM,"CAUGHT IN,FRACTURE,GEAR,ARM","Misjudgment, Hazardous Situation"
12384,EMPLOYEE RUPTURES ACHILLES TENDON WHILE FIGHTING A FIRE,"RUPTURE,UNSTABLE POSITION,TENDON,FIRE BRIGADE/DEPARTMENT,FIRE FIGHTER,MOTOR VEHICLE,FIRE",Malfunction Neuromuscular System
12387,EMPLOYEE CUT BY CHAIN SAW,"SAW,LACERATION",Other
12390,EMPLOYEE DRIVING A DELIVERY TRUCK AND STRIKES ON-COMING TRUC,"TRAFFIC ACCIDENT,DELIVERY WORK,HIGHWAY","Misjudgment, Hazardous Situation"
12392,EMPLOYEE FALLS FROM ROOF AND INCURS MULTIPLE INJURIES,"RIB,FALL PROTECTION,MATERIAL HANDLING,LUNG,ROOF,INSTALLING,FRACTURE,FALL,CONSTRUCTION","Misjudgment, Hazardous Situation"
12393,EMPLOYEE STRUCK AND KILLED BY FALLING BUILDING DEBRIS,"ASPHYXIATED,DEMOLITION,CRUSHED","Misjudgment, Hazardous Situation"
12394,EMPLOYEE IS KILLED IN HELICOPTER CRASH,"HELICOPTER,LOST CONTROL","Misjudgment, Hazardous Situation"
12398,EMPLOYEE IS CRUSHED BY A TRUCK WHILE HOOKING UP A TRAILER,"TRAILER,CRUSHED,TRUCK","Misjudgment, Hazardous Situation"
12399,EMPLOYEE FALLS INTO PREHEATER BASKET AND IS KILLED,"CAUGHT IN,AMPUTATION,LOCKOUT/TAGOUT,FALL PROTECTION,FALL,CONFINED SPACE,CRUSHING","Misjudgment, Hazardous Situation"
12401,A WOMAN'S REMAINS FOUND IN A CAR IN A PARKING LOT,0,Other
12402,EMPLOYEE IS KILLED IN FALL FROM CATWALK,"STORAGE AREA,FALL,HIP,FREEZER COMPARTMENT,CATWALK,AUTOMATIC MACHINE",Other
12407,EMPLOYEE IS ASPHYXIATED FROM TRENCH COLLAPSE,"PIPE,TRENCH,ASPHYXIATED,COLLAPSE","Misjudgment, Hazardous Situation"
12409,CRANE OPERATOR IS INJURED WHEN CRANE TIPS OVER,"OVERLOADED,RIB,STRUCK BY,BOOM TRUCK,CRANE,FRACTURE,MATERIAL HANDLING,CONSTRUCTION,CONSTRUCTION VEHICLE,SHOULDER",Mater-Handling Procedure Inappropriate
12412,EMPLOYEE HEAD IS CRUSHED BETWEEN TWO TRAILERS AN IS KILLED,"CAUGHT IN,CAUGHT BETWEEN,MOTOR VEHICLE,HEAD,TRAILER TRUCK,CRUSHING",Malfunction In Securing/Warning Op
12413,EMPLOYEE IS HIT BY VEHICLE WHILE FLAGGING TRAFFIC AND IS KIL,"FLAGGER,MOTOR VEHICLE",Other
12416,EMPLOYEE STRUCK BY ROADWAY PAVING SWEEPER IS KILLED,"STRUCK BY,FLAGGER,RUN OVER,CONSTRUCTION VEHICLE,ASPHYXIATED",Position Inappropriate For Task
12418,EMPLOYEE FALLS FROM ROOF AND IS KILLED,"FALL,LOST BALANCE,ROOF,FALL PROTECTION",Other
12426,CRANE OPERATOR IS CRUSHED BY STEEL COIL,"ACCESS/EGRESS,MATERIAL HANDLING,CRANE,STRUCK BY,CRUSHING,CAUGHT IN","Misjudgment, Hazardous Situation"
12431,EMPLOYEE CONTACTS ENERGIZED TRANSFORMER AND IS ELECTROCUTED,"ELECTRICAL,LOCKOUT/TAGOUT,FALL",Insufficient /Lack/Written Work Practice Program
12436,EMPLOYEE REACHES INTO A SPINNING LATHE AND HIS THUMB IS AMPU,"PPE,AMPUTATION,MACHINE GUARDING,CAUGHT IN,THUMB,GLOVE,LATHE","Misjudgment, Hazardous Situation"
12439,EMPLOYEE IS KILLED WHEN CRUSHED BY AMBULANCE,"TIRE,MOTOR VEHICLE,HEAD,AIR PRESSURE,CRUSHED,CHEST","Misjudgment, Hazardous Situation"
12442,EMPLOYEE FALLS FROM LADDER AND SUSTAINS HEAD INJURY,"STEPLADDER,MEASURING DEVICE,HEAD,CONSTRUCTION,FALL,LADDER,FALL PROTECTION",Other
12447,EMPLOYEE FALLS INTO ELEVATOR SHAFT WHEN LADDER SLIPS AND IS ,"FALL,ELEVATOR SHAFT,FRACTURE,HEADHOUSE,LADDER",Position Inappropriate For Task
12451,EMPLOYEE IS STRUCK BY FALLING BUNDLE OF PIPES AND IS KILLED,"STRUCK BY,FALLING OBJECT,FENCE,MATERIAL HANDLING,POWERED INDUSTRIAL VEHICLE,TRAILER","Misjudgment, Hazardous Situation"
12456,WORKER OPERATING IRON PUNCH MACHINE INJURED WHEN SHARD ENTER,"STRUCK BY,SPLINTER,DIE SAFETY DEVICE,IRON WORKER,NECK,LIMIT SWITCH,MACHINE GUARDING",Safety Devices Removed/Inoperable
12475,"EMPLOYEE FOUND DEAD, DUE TO NON-WORK RELATED CAUSES","WELDER,WELDING",Other
12477,EMPLOYEE IS STRUCK BY FORKLIFT AND KILLED,"STRUCK BY,TRUCK,POWERED INDUSTRIAL VEHICLE,UNTRAINED",Other
12484,EMPLOYEE COLLAPSES AT WORK AND LATER DIES,HEART ATTACK,Other
12487,"EMPLOYEE''S HAND IS PULLED INTO AUGER, FRACTURING HAND AND AM","CAUGHT IN,AMPUTATED,FINGER,FRACTURE,HAND,AUGER",Other
12490,EMPLOYEE'S FINGERTIP IS AMPUTATED CAUGHT IN A CONVEYOR,"CAUGHT IN,AMPUTATION,CONVEYOR,FINGER",Other
12491,EMPLOYEE IS CRUSHED AND ASPHYXIATED BY MACHINERY AND IS KILL,"CAUGHT IN,MATERIAL HANDLING,CRUSHING,ASPHYXIATED,SCRAP METAL,MACHINE GUARDING,LOCKOUT/TAGOUT",Lockout/Tagout Procedure Malfunction
12494,WORKER CATCHES HAND IN ELEVATOR CABLES AND AMPUTATES TWO FIN,"CAUGHT IN,AMPUTATION,HAND,CAUGHT BETWEEN,CONSTRUCTION,FINGER,ELEVATOR","Misjudgment, Hazardous Situation"
12502,WORKER'S HAND IS CAUGHT IN CONVEYOR AND FINGERS AMPUTATED,"CAUGHT IN,CHAIN,FINGER,AMPUTATION,MACHINE GUARDING,HAND,CONVEYOR,AMPUTATED,SPROCKET,UNGUARDED",Safety Devices Removed/Inoperable
12506,"TRACTOR TRAILER STRIKES TWO EMPLOYEES, KILLING ONE AND INJUR","STRUCK BY,TRACTOR TRAILER,TRUCK,RUN OVER,DRIVER",Position Inappropriate For Task
12508,EMPLOYEE IS CRUSHED AND KILLED BY HOISTING EQUIPMENT,"CRUSHED,HOIST,LOADING",Equipment Inappropriate For Operation
12509,EMPLOYEE FALLS FROM ROOF AND SUSTAINS HEAD INJURY,"STRUCK AGAINST,FALL PROTECTION,FALL,LADDER,ROOF,HEAD","Misjudgment, Hazardous Situation"
12515,EMPLOYEE IS CRUSHED BENEATH METAL RACK AND IS INJURED,"OVERTURN,ANKLE,CRUSHED,HIP,FRACTURE,PINNED","Misjudgment, Hazardous Situation"
12530,WORKER IS KILLED IN FALL FROM LADDER,"RIB,FALL,LUNG,LADDER",Safety Devices Removed/Inoperable
12544,EMPLOYEE BECOMES ENTANGLED WITH MACHINE ROLLER AND CUTS ARM,"ROLLER--MACH/PART,ARM,LACERATION",Position Inappropriate For Task
12567,EMPLOYEE KILLED IN A TRENCH COLLAPSE,"TRENCH,COLLISION",Other
12574,EMPLOYEE AMPUTATES FINGER DURING WORK WITH ROTARY SHEAR,"PPE,FINGER,GUARD,AMPUTATION",Position Inappropriate For Task
12584,EMPLOYEE IS KILLED WHEN STRUCK BY TOP LOADER,"STRUCK BY,MATERIAL HANDLING,LONGSHORING,CRUSHED","Misjudgment, Hazardous Situation"
12588,EMPLOYEE DIES FROM A HEART ATTACK,HEART ATTACK,"Misjudgment, Hazardous Situation"
12593,EMPLOYEE CONTACTS CABLE WIRE AND AMPUTATES THUMB,"CAUGHT IN,MATERIAL HANDLING,THUMB,AMPUTATED,CAUGHT BY",Mater-Handling Procedure Inappropriate
12595,"EMPLOYEE CRUSHED BY METAL TRAYS, IS KILLED","CRUSHING,STRUCK BY,UNSTABLE LOAD,AGRICULTURE,POWERED INDUSTRIAL VEHICLE",Other
12599,WORKER CARRYING CYLINDER FALLS FROM LADDER AND FRACTURES HIS,"BACK,FALL,FIXED LADDER,LADDER,ROOF,FRACTURE,FALL PROTECTION,CYLINDER,COMPRESSED GAS,CONSTRUCTION",Mater-Handling Procedure Inappropriate
12607,EMPLOYEE'S HAND IS CRUSHED WHEN CAUGHT IN ACTIVATED ROLLERS,"PPE,CRUSHED,HAND,LOCKOUT/TAGOUT,GLOVE,CLEANING,CAUGHT IN,ACETONE,SKIN,UNGUARDED,ROLLER--MACH/PART",Lockout/Tagout Procedure Malfunction
12620,EMPLOYEE AMPUTATES FINGER WHILE OPERATING ROLL BENDER MACHIN,"BENDING MACHINE,FINGER,MACHINE GUARDING,AMPUTATION",Insufficient /Lack/Engineering Controls
12622,EMPLOYEE IS INJURED WHEN STRUCK BY HIGH-LOW FORK TRUCK,"ACCESS/EGRESS,STRUCK BY,CRUSHED,FOOT,POWERED INDUSTRIAL VEHICLE,MATERIAL HANDLING,ELBOW","Misjudgment, Hazardous Situation"
12624,EMPLOYEE FALLS WHEN A HYDRAULIC LIFT FAILS AND IS KILLED.,"CONVEYOR,FALL,FLOOR OPENING,GRAIN ELEVATOR,MACHINE GUARDING,HYDRAULIC LIFT,ELEVATED WORK PLATFORM",Insufficient /Lack/Written Work Practice Program
12628,EMPLOYEE CRUSHED BY DIE CUTTING MACHINE AND IS KILLED.,"CRUSHING,MACHINE GUARDING,LOCKOUT/TAGOUT",Other
12631,EMPLOYEE FALLS  FROM LADDER AND IS HOSPITALIZATION,"SLIP,UNSECURED,FALL,LADDER,ROOF,SLIPPERY SURFACE","Misjudgment, Hazardous Situation"
12632,EMPLOYEE FALLS OF THE BOAT INTO COLD WATER AND KILLED,"WATER,CARDIOVASC DISEASE,FALL",Other
12636,EMPLOYEE IS ELECTROCUTED WHILE TREE TRIMMING,"TREE TRIMMING,POWER LINES,CHAIN SAW,ELECTRICAL",Perception Malfunction Task-Environment
12648,EMPLOYEE IS ELECTROCUTED WHEN FLAT BED TRAILER CONTACTS OVER,"ELECTRICAL,ELECTROCUTED,OVERHEAD POWER LINE,POWER LINES,MATERIAL HANDLING,FLATBED TRUCK",Insufficient /Lack/Written Work Practice Program
12657,EMPLOYEE IS KILLED WHEN STRUCK BY TREE BRANCH,"TREE TRIMMING,FACE,HEAD,TREE LIMB",Other
12664,FOUR EMPLOYEES ARE KILLED IN AN EXPLOSION WHILE WELDING,"VAPOR,EXPLOSION,WELDING","Misjudgment, Hazardous Situation"
12667,EMPLOYEE'S FINGER IS AMPUTATED WHEN CAUGHT IN BENDING MACHIN,"CAUGHT IN,AMPUTATION,MACHINE GUARDING,FINGER,ROTATING PARTS,UNGUARDED,UNTRAINED,CAUGHT BY,BENDING MACHINE,REBAR",Other
12673,EMPLOYEE'S THUMB IS CAUGHT IN ROTATING AUGER WITHIN RUNNING ,"THUMB,AMPUTATED,AUGER,CAUGHT BY",Other
12677,EMPLOYEE'S FINGERS ARE CAUGHT IN NIP POINT OF RUNNING MACHIN,"CAUGHT IN,CRUSHING,CRUSHED,FRACTURE,AMPUTATION,NIP POINT,LOCKOUT/TAGOUT,FINGER,CAUGHT BY",Lockout/Tagout Procedure Malfunction
12680,EMPLOYEE IS RUN OVER AND KILLED BY GARBAGE TRUCK,"CRUSHING,GARBAGE TRUCK,RUN OVER,MOTOR VEHICLE,STRUCK BY",Position Inappropriate For Task
12681,EMPLOYEE IS KILLED WHEN SHOT BY GUN,"WORKPLACE VIOLENCE,GUNSHOT,STRUCK BY","Misjudgment, Hazardous Situation"
12688,EMPLOYEE'S FINGERTIP IS AMPUTATED IN PRESS BRAKE,"PRESS,STRUCK BY,FINGER,LOST BALANCE,AMPUTATION,PRESS BRAKE,FALL,CRUSHING,CAUGHT IN","Misjudgment, Hazardous Situation"
12690,EMPLOYEE IS CRUSHED BY FALLING FORKLIFT AND IS KILLED,"TIRE,CHEST,HEAD,CRUSHED","Misjudgment, Hazardous Situation"
12692,EMPLOYEE IS INJURED IN FALL THROUGH TEMPORARY FLOOR HOLE,"UNGUARDED FL OPENING,FLOOR OPENING,FALL",Equipment Inappropriate For Operation
12695,EMPLOYEE STRUCK BY FALLING EQUIPMENT IS KILLED,"SUSPENDED LOAD,FALLING OBJECT,HOIST,RIGGING,MATERIAL HANDLING,STRUCK BY",Mater-Handling Procedure Inappropriate
12700,EMPLOYEE PERFORMING MAINTENANCE ON A BALING MACHINE AND IS K,"CRUSHED,MACHINE GUARDING,LOCKOUT/TAGOUT",Lockout/Tagout Procedure Malfunction
12701,EMPLOYEE DIES WHEN STRUCK BY MOTOR VEHICLE ENGINE,"CRUSHING,JACK,GARBAGE TRUCK,CHEST",Position Inappropriate For Task
12706,EMPLOYEE FALLS FROM STRUCTURAL STEEL BEAM AND IS INJURED,"STEEL ERECTION,ELEVATED WORK PLATFORM,FALL PROTECTION,FALLING OBJECT,FALL","Misjudgment, Hazardous Situation"
12711,EMPLOYEE IS KILLED WHEN CAUGHT BETWEEN SCISSOR LIFT AND MEZZ,"PINNED,CHEST,CRUSHED,AERIAL LIFT,BACK,CAUGHT BETWEEN",Defective Equipment In Use
12715,EMPLOYEE CUTS ABDOMEN WHEN SAW KICKS BACK,"ABDOMEN,SAW,KICK BACK,LACERATION,BLADE","Misjudgment, Hazardous Situation"
12716,EMPLOYEE IS STRUCK IN HEAD AND KILLED BY CAR WASHING EQUIPME,"STRUCK BY,MOTOR VEHICLE,HEAD","Misjudgment, Hazardous Situation"
12717,EMPLOYEE SLIPS FROM A FIXED LADDER AND IMPALES HIMSELF ON HA,"FALL,LADDER,IMPALED,HANDRAIL",Other
12723,EMPLOYEE DIES OF HEART ATTACK ON HOT DAY.,"CARDIOVASC SYSTEM,HEAT,HEART ATTACK",Other
12737,EMPLOYEE IS SERVICING AUTOMATIC FEEDER AND AMPUTATES FINGERT,"CAUGHT IN,AMPUTATED,MACHINE GUARDING,AMPUTATION,FINGER",Mater-Handling Procedure Inappropriate
12748,EMPLOYEE'S HAND IS PULLED INTO MACHINE AND IS FRACTURED AND ,"CAUGHT IN,STRUCK BY,FRACTURE,HAND,LACERATION,MACHINE GUARDING,LOCKOUT/TAGOUT,BORING MACHINE",Position Inappropriate For Task
12752,EMPLOYEE IS STRUCK AND KILLED BY FALLING LOG,"CAUGHT IN,CHAIN SAW,LOG,FALLING OBJECT,STRUCK BY,CRUSHING","Misjudgment, Hazardous Situation"
12753,EMPLOYEE SUFFERS HEART ATTACK DURING COMPANY MEETING AND DIE,HEART ATTACK,Other
12756,"EMPLOYEE IS BLOWN OF ROOF, FALLS AND IS INJURED","SKULL,FRACTURE,CONCUSSION,FALL,FALL PROTECTION","Misjudgment, Hazardous Situation"
12761,EMPLOYEE IS RUN OVER AND KILLED BY GARBAGE TRUCK,"STRUCK BY,CRUSHED,GARBAGE TRUCK,RUN OVER,TRUCK",Other
12765,THREE EMPLOYEES ARE ELECTROCUTED WHEN CRANE TOUCHES POWERLIN,"BOOM TRUCK,CRANE,POWER LINES,ELECTROCUTED",Mater-Handling Procedure Inappropriate
12769,EMPLOYEE FALLS THROUGH FLOOR OPENING AND IS KILLED,"FALL,RESIDENTIAL CONSTRUCTION,FLOOR OPENING",Insufficient /Lack/Engineering Controls
12771,EMPLOYEE IS KILLED WHEN STRUCK BY VEHICLE,"PINNED,STRUCK BY,VEHICLE,TRAILER TRUCK,HIGHWAY",Other
12774,EMPLOYEE FALLS FROM ROOF AND IS KILLED,"FALL,ROOF,LADDER,HEAD,FALL PROTECTION,RESIDENTIAL CONSTRUCTION",Other
12795,EMPLOYEE IS STABBED BY FRONT LOADER MAST AND IS KILLED,"CRUSHING,LOCKOUT/TAGOUT,STRUCK BY,CONSTRUCTION VEHICLE,JACK,FALLING OBJECT",Insufficient /Lack/Engineering Controls
12796,EMPLOYEE SUFFERS MULTIPLE INJURIES WHEN WALL DISPLAY UNIT FA,"CRUSHING,VERTEBRA,SKULL,FALLING OBJECT,LACERATION,NOSE,FRACTURE","Misjudgment, Hazardous Situation"
12797,EMPLOYEE IS CAUGHT BETWEEN TRUCK AND STORAGE TANK AND KILLED,"STRUCK BY,POWERED INDUSTRIAL VEHICLE,MATERIAL HANDLING",Other
12798,EMPLOYEE'S FINGER IS AMPUTATED WHILE REMOVING TIRE FROM THE ,"TIRE,AMPUTATED,FINGER",Other
12804,EMPLOYEE IS KILLED IN FALL THROUGH OPENING FOR GARBAGE CHUTE,"STRUCK AGAINST,GUARD,GUARDRAIL,FLOOR OPENING,CONSTRUCTION,ELEVATED WORK PLATFORM,FALL",Other
12805,EMPLOYEE IS KILLED FALLING FROM LADDER,"CONCUSSION,ROOF,HEAD,FALL,FALL PROTECTION,LADDER",Other
12809,WORKER FRACTURES JAW IN FALL FROM LADDER,"UNCONSCIOUSNESS,FALL,FRACTURE,LADDER,CONSTRUCTION",Other
12816,EMPLOYEE IS ELECTROCUTED AND KILLED BY FLUORESCENT LIGHT FIX,"ELECTRICAL,ELECTROCUTED","Misjudgment, Hazardous Situation"
12818,EMPLOYEE IS KILLED IN SILO,"CAUGHT IN,ASPHYXIATED,SILO",Insufficient /Lack/Written Work Practice Program
12822,EMPLOYEE FALLS THROUGH FIBERGLASS SKYLIGHT AND FRACTURES RIG,"ROLLER CONVEYOR,FRACTURE,FOREARM,FALL,DRILL","Misjudgment, Hazardous Situation"
12823,EMPLOYEE INJURES HAND IN CONVEYOR BELT WHILE FORMING MAINTEN,"PULLEY,CONVEYOR BELT,FINGER,LACERATION,FRACTURE,CAUGHT IN",Safety Devices Removed/Inoperable
12836,EMPLOYEE FALLS FROM LADDER AND SUSTAINS MULTIPLE FRACTURES,"SHOULDER,UNSTABLE SURFACE,EXTENSION LADDER,LADDER,FRACTURE,FALL PROTECTION,FALL,KNEE,RESIDENTIAL CONSTRUCTION,LEG",Position Inappropriate For Task
12839,EMPLOYEE DIES OF APPARENT HEART ATTACK WHILE WALKING ALONG R,"CARDIOVASC DISEASE,HEART ATTACK,AGRICULTURE",Other
12845,EMPLOYEE FALLS AND IS KILLED,"TREE TRIMMING,FALL PROTECTION,FALL",Other
12849,EMPLOYEE JUMPS FROM ROOF AND FRACTURES BACK,"ACCESS/EGRESS,ROOF,VERTEBRA,FRACTURE","Misjudgment, Hazardous Situation"
12852,EMPLOYEE'S FINGER REQUIRES AMPUTATION AFTER BEING CAUGHT IN ,"CAUGHT IN,SAW,UNGUARDED,KICK BACK,MACHINE GUARDING,AMPUTATION,LACERATION,FRACTURE,FINGER,STRUCK BY",Safety Devices Removed/Inoperable
12862,EMPLOYEE FALLS THROUGH SKYLIGHT AND INCURS MULTIPLE INJURIES,"SKYLIGHT,HEAD,LIVER,ROOF,MAINTENANCE,LUNG,LACERATION,FALL PROTECTION,CONSTRUCTION,FALL","Misjudgment, Hazardous Situation"
12866,EMPLOYEE IS KILLED WHEN CAUGHT BETWEEN TWO CRANES,"CAUGHT BETWEEN,CRANE,CRUSHED,CONSTRUCTION","Misjudgment, Hazardous Situation"
12870,EMPLOYEE IS SPLASHED WITH CLEANING SOLVENT AND RECEIVES CHEM,CHEMICAL,"Misjudgment, Hazardous Situation"
12888,EMPLOYEE DROWNS IN POOL WHILE PERFORMING GARDENING SERVICES,"POOL,DROWN",Other
12889,THREE EMPLOYEES ARE INJURED IN NATURAL GAS EXPLOSION,"WELL SERVICE RIG,EXPLOSION,NATURAL GAS,DRILL RIG--NON-OIL,DIGGER/DERRICK,WELLHEAD,COMBUSTIBLE LIQUID","Misjudgment, Hazardous Situation"
12890,EMPLOYEE INJURES HAND WHILE RELOADING PLASTIC SHEETING INTO ,"SEVERED,HAND,MACHINE GUARDING,GUARD,AMPUTATED,FINGER",Safety Devices Removed/Inoperable
12898,EMPLOYEE IS KILLED IN FALL,"PALLET,STRUCK AGAINST,CONCRETE SLAB,INDUSTRIAL TRUCK,HEAD,FALL,UNSTABLE POSITION,LOST BALANCE",Mater-Handling Procedure Inappropriate
12901,EMPLOYEE IS ELECTROCUTED BY COMING INTO CONTACT WITH ENERGIZ,"CONSTRUCTION,ELECTRICAL,E GI IV,ELECTRICIAN,ELECTROCUTED,ELECTRICAL WORK,ELECTRIC SHOCK,ELECTRIC CONDUCTOR","Misjudgment, Hazardous Situation"
12904,EMPLOYEE CRUSHES AND AMPUTATES FINGER,"CAUGHT IN,MACHINE GUARDING,AMPUTATION,FINGER,STRUCK BY,CRUSHED",Insufficient /Lack/Engineering Controls
12921,EMPLOYEE FALLS THROUGH FLOOR OPENING DURING FIRE AND IS KILL,"SMOKE,FIRE,HEAD,FLOOR OPENING,WAREHOUSE,FALL",Safety Devices Removed/Inoperable
12927,EMPLOYEE IS KILLED WHEN GANTRY CRANE CAB SEPARATES AND FALLS,"WIRE ROPE,BOOM,BOOM SUPPORT CABLE,GANTRY CRANE,EQUIPMENT FAILURE",Other
12936,EMPLOYEE IS CAUGHT AND PINNED IN BETWEEN QUARTZITE SLABS AND,"CRUSHING,STRUCK BY,FALLING OBJECT,MATERIAL HANDLING,ASPHYXIATED",Other
12939,WELDER FALLS FROM EXPLODING TANK AND IS KILLED,"STORAGE TANK,WELDER,CONSTRUCTION,WELDING,ELEVATED WORK PLATFORM,HEAD,FLAMMABLE VAPORS,FALL PROTECTION,FALL,EXPLOSION","Misjudgment, Hazardous Situation"
12945,EMPLOYEE IS BURNED BY DRYER STEAM AND IS HOSPITALIZED,"STEAM,BURN,FACE,BACK,STOMACH,ARM",Other
12954,EMPLOYEE SUFFERED AMPUTATION OF INDEX AND MIDDLE FINGER OF T,"SPROCKET,AMPUTATED,CHAIN,AMPUTATION,FINGER","Misjudgment, Hazardous Situation"
12965,EMPLOYEE IS STRUCK IN HEAD BY HOOK AND IS KILLED.,"STRUCK BY,HEAD,SLING","Misjudgment, Hazardous Situation"
12967,EMPLOYEE AMPUTATES FINGER IN METAL CONTOURING MACHINE,"PRESS,UNGUARDED,AMPUTATION,NIP POINT,FINGER","Misjudgment, Hazardous Situation"
12968,EMPLOYEE IS SPRAYED BY HOT WATER FROM A HOT WATER SET AND SU,"STRUCK BY,HOT WATER,TORSO,ACCIDENTAL DISCHARGE,BURN,LOCKOUT/TAGOUT,ARM",Lockout/Tagout Procedure Malfunction
12986,EMPLOYEE FALLS FROM LADDER,"FALL,ROOF,LADDER",Mater-Handling Procedure Inappropriate
12994,EMPLOYEE'S FINGER IS AMPUTATED WHEN CAUGHT IN MACHINE DURING,"CAUGHT IN,AMPUTATED,FINGER,MACHINE GUARDING,CLEANING","Misjudgment, Hazardous Situation"
13002,ONE EMPLOYEE IS KILLED AND ANOTHER INJURED WHEN WALL COLLAPS,"STRUCK BY,EXCAVATOR,HEAD,MASONRY WALL,FRACTURE,EXCAVATION,DEMOLITION",Insufficient /Lack/Written Work Practice Program
13005,EMPLOYEE STRUCK BY HEAVY EQUIPMENT DIES,"STRUCK BY,EARTHMOVING EQUIP,HEAD,VEHICLE",Insufficient /Lack/Engineering Controls
13010,"EMPLOYEE IS STRUCK BY PRESS BRAKE, AMPUTATING HIS FINGER","POINT OF OPERATION,AMPUTATION,METAL STRIP,PRESS BRAKE,PUNCH PRESS,STRUCK BY,HAND,FINGER",Other
13011,EMPLOYEE INJURES FINGERTIP IN MACHINE,"CAUGHT IN,FINGER,UNGUARDED,MACHINE GUARDING",Other
13018,EMPLOYEE DIES FROM UNKNOWN CAUSES DURING REFINERY PARTIAL TU,CHEST,Other
13020,EMPLOYEE'S ARM IS CRUSHED IN TRACTOR ROLLOVER INCIDENT,"CRUSHING,AGRICULTURE MACHINERY/VEHICLE,AMPUTATION,ROLL-OVER",Other
13025,EMPLOYEE IS KILLED IN AN EXCAVATION COLLAPSE,"TRENCH,FALLING OBJECT,EXCAVATION,TRENCH BOX,ASPHYXIATED",Malfunction In Securing/Warning Op
13032,EMPLOYEE DROWNS WHILE INSTALLING WOOD STAKES,DROWN,Insufficient /Lack/Protective Work Clothing/Equipment
13036,EMPLOYEE IS KILLED WHEN STRUCK-BY AN EXCAVATOR AND PARTIALLY,"TRENCH,COLLAPSE,EXCAVATOR,STRUCK BY",Other
13040,EMPLOYEE FALLS THROUGH SKY LIGHT AND IS KILLED,"SKYLIGHT,FALL,ROOF","Misjudgment, Hazardous Situation"
13044,CASHIER SHOT AND KILLED DURING A ROBBERY,"WORKPLACE VIOLENCE,GUNSHOT",Other
13045,EMPLOYEE FALLS FROM STRUCTURE AND IS INJURED,"ARM,ELEVATED WORK PLATFORM,FACE,FALL,FRACTURE,LOST BALANCE",Other
